Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Παῦλος,Paul,N-NMS,G3972,Titus 1,1,9
δοῦλος,a servant,N-NMS,G1401,Titus 1,2,9
Θεοῦ,of God,N-GMS,G2316,Titus 1,3,9
ἀπόστολος,an apostle,N-NMS,G652,Titus 1,4,9
δὲ,now,Conj,G1161,Titus 1,5,9
Ἰησοῦ,of Jesus,N-GMS,G2424,Titus 1,6,9
Χριστοῦ,Christ,N-GMS,G5547,Titus 1,7,9
κατὰ,according to,Prep,G2596,Titus 1,8,9
πίστιν,the faith,N-AFS,G4102,Titus 1,9,9
ἐκλεκτῶν,of the elect,Adj-GMP,G1588,Titus 1,10,9
καὶ,and,Conj,G2532,Titus 1,11,9
ἐπίγνωσιν,knowledge,N-AFS,G1922,Titus 1,12,9
ἀληθείας,of the truth,N-GFS,G225,Titus 1,13,9
τῆς,which is,Art-GFS,G3588,Titus 1,14,9
κατ,according to,Prep,G2596,Titus 1,15,9
εὐσέβειαν,godliness,N-AFS,G2150,Titus 1,16,9
ἐπ,in,Prep,G1909,Titus 1,17,9
ἐλπίδι,the hope,N-DFS,G1680,Titus 1,18,9
ζωῆς,of life,N-GFS,G2222,Titus 1,19,9
αἰωνίου,eternal,Adj-GFS,G166,Titus 1,20,9
ἣν,which,RelPro-AFS,G3739,Titus 1,21,9
ἐπηγγείλατο,promised,V-AIM-3S,G1861,Titus 1,22,9
ὁ,-,Art-NMS,G3588,Titus 1,23,9
ἀψευδὴς,who cannot lie,Adj-NMS,G893,Titus 1,24,9
Θεὸς,God,N-NMS,G2316,Titus 1,25,9
πρὸ,before,Prep,G4253,Titus 1,26,9
χρόνων,time,N-GMP,G5550,Titus 1,27,9
αἰωνίων,eternal,Adj-GMP,G166,Titus 1,28,9
ἐφανέρωσεν,He revealed,V-AIA-3S,G5319,Titus 1,29,9
καιροῖς,in seasons,N-DMP,G2540,Titus 1,30,9
ἰδίοις,His own,Adj-DMP,G2398,Titus 1,31,9
τὸν,in the,Art-AMS,G3588,Titus 1,32,9
λόγον,word,N-AMS,G3056,Titus 1,33,9
αὐτοῦ,of Him,PPro-GM3S,G846,Titus 1,34,9
